v,R,c,k,max_tilt,final_tilt,max_omega
10.714285714285715,105.71428571428572,75.0,2000.0,0.5010930755024238,0.33177474637327625,0.7085829821466735
10.714285714285715,105.71428571428572,75.0,2500.0,0.4041641794012753,0.16926684702116984,0.6390508076157825
10.714285714285715,105.71428571428572,75.0,3000.0,0.3388753263345088,0.22126332656702663,0.5869414291724676
10.714285714285715,105.71428571428572,75.0,3500.0,0.29187384289093965,0.12256144757257131,0.5456830918583769
10.714285714285715,105.71428571428572,97.5,1500.0,0.643555280835753,0.32561101836834944,0.7870954100396216
10.714285714285715,105.71428571428572,97.5,2000.0,0.4898467349212032,0.30976222186608054,0.6921477360521551
10.714285714285715,105.71428571428572,97.5,2500.0,0.39595270710528985,0.18650025498347586,0.6258113671121598
10.714285714285715,105.71428571428572,97.5,3000.0,0.3325198960449131,0.20665802099576303,0.5757562110407827
10.714285714285715,105.71428571428572,97.5,3500.0,0.28677976123350213,0.1346279811111383,0.5361927606078796
10.714285714285715,105.71428571428572,120.0,1500.0,0.6275519218730061,0.34020092486479225,0.7671105131433024
10.714285714285715,105.71428571428572,120.0,2000.0,0.47911877687031146,0.29571416605903955,0.6766741178676672
10.714285714285715,105.71428571428572,120.0,2500.0,0.38808386644587073,0.19755530017465395,0.6129576174959486
10.714285714285715,105.71428571428572,120.0,3000.0,0.32640401703008276,0.19732481811369584,0.5648733897292345
10.714285714285715,105.71428571428572,120.0,3500.0,0.2818648018237742,0.14225797624472872,0.5269379604159682
10.714285714285715,120.0,30.0,1500.0,0.6141107934000857,0.18098295324359112,0.7520891935367563
10.714285714285715,120.0,30.0,2000.0,0.4628045124050292,0.37025110062034844,0.6546772358083498
10.714285714285715,120.0,30.0,2500.0,0.37149443760315387,0.08838425812026061,0.5873804077131863
10.714285714285715,120.0,30.0,3000.0,0.3104049661091552,0.24660526391151313,0.5376180040771009
10.714285714285715,120.0,30.0,3500.0,0.2666055703610697,0.06490439240291612,0.49879992938240053
10.714285714285715,120.0,52.5,1500.0,0.5975109190017317,0.23330035713157093,0.7317482211021743
10.714285714285715,120.0,52.5,2000.0,0.45186466753974797,0.32264928800976167,0.639196053275739
10.714285714285715,120.0,52.5,2500.0,0.3636030024432709,0.12542320270799234,0.5749913458219831
10.714285714285715,120.0,52.5,3000.0,0.30435294886345116,0.21506236886416671,0.5271986506221172
10.714285714285715,120.0,52.5,3500.0,0.2617796990900318,0.09122556990427673,0.48956226032689104
10.714285714285715,120.0,75.0,1500.0,0.5818105946987409,0.266175462375595,0.712169979505316
10.714285714285715,120.0,75.0,2000.0,0.44143902447679506,0.2922777466433543,0.6242279050640551
10.714285714285715,120.0,75.0,2500.0,0.3560493632714032,0.149116016194218,0.5629732110426768
10.714285714285715,120.0,75.0,3000.0,0.2985331052965737,0.1949225049930467,0.517067344952312
10.714285714285715,120.0,75.0,3500.0,0.25712703231147904,0.10797034666027652,0.4807207333421497
10.714285714285715,120.0,97.5,1500.0,0.566941118842047,0.2868857632233878,0.6933941863402356
10.714285714285715,120.0,97.5,2000.0,0.43153135081793664,0.27288571245238835,0.6097493864728395
10.714285714285715,120.0,97.5,2500.0,0.34881538625519104,0.16429783506824644,0.5513098535760667
10.714285714285715,120.0,97.5,3000.0,0.2929343015833313,0.18205530524944982,0.5072135946669261
10.714285714285715,120.0,97.5,3500.0,0.25263942472793416,0.11860063136684483,0.4723600939098108
10.714285714285715,120.0,120.0,1500.0,0.5528429312999265,0.29970055952736857,0.675788655823413
10.714285714285715,120.0,120.0,2000.0,0.4220804905961816,0.2605099879109224,0.596117794867102
10.714285714285715,120.0,120.0,2500.0,0.3418832407262809,0.17403680532837024,0.5399863610573155
10.714285714285715,120.0,120.0,3000.0,0.28754650063397574,0.1738337082280631,0.497626287302514
10.714285714285715,120.0,120.0,3500.0,0.2483096104428234,0.12532245369171566,0.46420693949853975
13.571428571428571,20.0,30.0,1500.0,5.9118446484400575,1.7422697386789066,7.24010297806436
13.571428571428571,20.0,30.0,2000.0,4.455264793028428,3.564284341773125,6.302356840322451
13.571428571428571,20.0,30.0,2500.0,3.576252713207734,0.8508382320324743,5.654515648544866
13.571428571428571,20.0,30.0,3000.0,2.988161338898806,2.373983092463149,5.17547198827313
13.571428571428571,20.0,30.0,3500.0,2.5665183064395545,0.6248574874136674,4.801784048531469
13.571428571428571,20.0,52.5,1500.0,5.752055898596168,2.245896310925482,7.0442789055675945
13.571428571428571,20.0,52.5,2000.0,4.349952744481205,3.1060351057740574,6.1533267753168035
13.571428571428571,20.0,52.5,2500.0,3.5002850271622497,1.2074073089597614,5.535252216233074
13.571428571428571,20.0,52.5,3000.0,2.929900627442424,2.0703290227719156,5.075167405979344
13.571428571428571,20.0,52.5,3500.0,2.5200618420641927,0.8782050724543787,4.712853525460876
13.571428571428571,20.0,75.0,1500.0,5.600925455976221,2.562804282823683,6.855780956877933
13.571428571428571,20.0,75.0,2000.0,4.249599174394809,2.8136607869781898,6.009230484693336
13.571428571428571,20.0,75.0,2500.0,3.4275711929570924,1.4354913383923706,5.419564663481933
13.571428571428571,20.0,75.0,3000.0,2.8738727910238047,1.8764501861185703,4.977643096972459
13.571428571428571,20.0,75.0,3500.0,2.475270681231494,1.0394272504946178,4.627744801082439
13.571428571428571,20.0,97.5,1500.0,5.457785924405854,2.7612931288477296,6.675026943560598
13.571428571428571,20.0,97.5,2000.0,4.15423124219719,2.626983938083957,5.869838452767749
13.571428571428571,20.0,97.5,2500.0,3.3579368946054724,1.581641811311863,5.3072880340025925
13.571428571428571,20.0,97.5,3000.0,2.819972983003211,1.752587093275696,4.882792354641741
13.571428571428571,20.0,97.5,3500.0,2.432067247411998,1.1415984233160672,4.54726827631532
13.571428571428571,20.0,120.0,1500.0,5.32206613264229,2.885133829432366,6.505528811818535
13.571428571428571,20.0,120.0,2000.0,4.063253676334575,2.5078503407447803,5.738616594729892
13.571428571428571,20.0,120.0,2500.0,3.291208927582328,1.6754649659443392,5.198276160125326
13.571428571428571,20.0,120.0,3000.0,2.7681069655203157,1.67344359861614,4.790502688040301
13.571428571428571,20.0,120.0,3500.0,2.390365508451527,1.2064554162143188,4.468841667054761
13.571428571428571,34.285714285714285,30.0,1500.0,3.448575808370121,1.016324001609305,4.223393847183443
13.571428571428571,34.285714285714285,30.0,2000.0,2.5989044603225575,2.0791658256643726,3.676374954103505
13.571428571428571,34.285714285714285,30.0,2500.0,2.0861474342839523,0.4963226770250886,3.298467448258327
13.571428571428571,34.285714285714285,30.0,3000.0,1.7430942991523728,1.3848236276652572,3.019025191153193
13.571428571428571,34.285714285714285,30.0,3500.0,1.4971359064600862,0.3644988141593447,2.801040520329991
13.571428571428571,34.285714285714285,52.5,1500.0,3.355365041172056,1.310106973658743,4.109163599794888
13.571428571428571,34.285714285714285,52.5,2000.0,2.5374723154453456,1.811853895650899,3.589440642152916
13.571428571428571,34.285714285714285,52.5,2500.0,2.041832923064571,0.7043209449238166,3.228897010152614
13.571428571428571,34.285714285714285,52.5,3000.0,1.709108880965318,1.2076920504342792,2.9605142342851045
13.571428571428571,34.285714285714285,52.5,3500.0,1.4700362698864013,0.512286044400736,2.749164517304413
13.571428571428571,34.285714285714285,75.0,1500.0,3.2672050534873667,1.4949643723660686,3.9992077543608677
13.571428571428571,34.285714285714285,75.0,2000.0,2.478932095475152,1.641302115088899,3.505384651478977
13.571428571428571,34.285714285714285,75.0,2500.0,1.9994163858392038,0.8373698924343442,3.161412245212746
13.571428571428571,34.285714285714285,75.0,3000.0,1.6764260867250802,1.0945961297239628,2.9036247177360694
13.571428571428571,34.285714285714285,75.0,3500.0,1.4439081698977314,0.60633097765912,2.6995174663382038
13.571428571428571,34.285714285714285,97.5,1500.0,3.1837068218889057,1.6107532136853284,3.8937682112520138
13.571428571428571,34.285714285714285,97.5,2000.0,2.42330038989645,1.5324070907519607,3.4240732875799686
13.571428571428571,34.285714285714285,97.5,2500.0,1.9587961271323888,0.922624310831485,3.0959174376220817
13.571428571428571,34.285714285714285,97.5,3000.0,1.6449846266273256,1.0223426807541522,2.848294711584653
13.571428571428571,34.285714285714285,97.5,3500.0,1.4187063061099192,0.6659313755770595,2.652572379306891
13.571428571428571,34.285714285714285,120.0,1500.0,3.1045370325891395,1.682994057917811,3.7948950609161005
13.571428571428571,34.285714285714285,120.0,2000.0,2.3702300227581947,1.4629123311074967,3.3475269761289357
13.571428571428571,34.285714285714285,120.0,2500.0,1.9198711989945705,0.9773136968682793,3.0323274362426607
13.571428571428571,34.285714285714285,120.0,3000.0,1.6147294038519207,0.9761752169985192,2.7944588850466388
13.571428571428571,34.285714285714285,120.0,3500.0,1.394390802788502,0.7037646316051411,2.6067925860216237
13.571428571428571,48.57142857142857,30.0,1500.0,2.4342886399449135,0.7174051599282522,2.9812194979398345
13.571428571428571,48.57142857142857,30.0,2000.0,1.834520794079909,1.4676464393627886,2.5950882949456875
13.571428571428571,48.57142857142857,30.0,2500.0,1.4725746725509417,0.3503456814440648,2.3283299541662883
13.571428571428571,48.57142857142857,30.0,3000.0,1.2304196355567762,0.9775226736867743,2.1310765108776977
13.571428571428571,48.57142857142857,30.0,3500.0,1.0568019766291314,0.2572922936653199,1.977204951368
13.571428571428571,48.57142857142857,52.5,1500.0,2.368492342858616,0.9247818970606387,2.900586699634817
13.571428571428571,48.57142857142857,52.5,2000.0,1.7911568463207066,1.2789557523001887,2.5337228231294997
13.571428571428571,48.57142857142857,52.5,2500.0,1.4412938218450453,0.49716773446200935,2.279221338445138
13.571428571428571,48.57142857142857,52.5,3000.0,1.206429926523684,0.8524885942460331,2.0897746933316315
13.571428571428571,48.57142857142857,52.5,3500.0,1.0376727990924106,0.36161349146924,1.9405866902880653
13.571428571428571,48.57142857142857,75.0,1500.0,2.306261367811626,1.0552655824587067,2.822971707402829
13.571428571428571,48.57142857142857,75.0,2000.0,1.749833893630165,1.1585661904388311,2.474389303549725
13.571428571428571,48.57142857142857,75.0,2500.0,1.4113526438168533,0.5910845907641211,2.2315847828491635
13.571428571428571,48.57142857142857,75.0,3000.0,1.1833597957849469,0.7726562239230589,2.0496171538911563
13.571428571428571,48.57142857142857,75.0,3500.0,1.0192294881413613,0.4279972199508449,1.9055415075020814
13.571428571428571,48.57142857142857,97.5,1500.0,2.2473213157779606,1.1370014797316086,2.7485440021924368
13.571428571428571,48.57142857142857,97.5,2000.0,1.7105641656904702,1.0816989773287164,2.4169934997303515
13.571428571428571,48.57142857142857,97.5,2500.0,1.3826793453425315,0.6512641599955679,2.18535307548519
13.571428571428571,48.57142857142857,97.5,3000.0,1.1611658910099616,0.7216538083395785,2.01056039444691
13.571428571428571,48.57142857142857,97.5,3500.0,1.0014400345718744,0.4700684649722519,1.872403487655915
13.571428571428571,48.57142857142857,120.0,1500.0,2.1914368176303856,1.1879953114038824,2.6787517257216558
13.571428571428571,48.57142857142857,120.0,2000.0,1.6731026435333705,1.0326437401514992,2.362960647266418
13.571428571428571,48.57142857142857,120.0,2500.0,1.3552027293927043,0.6898684638477431,2.140466191695721
13.571428571428571,48.57142857142857,120.0,3000.0,1.1398092335187642,0.6890647067115417,1.9725585001406238
13.571428571428571,48.57142857142857,120.0,3500.0,0.9842762248629112,0.49677436170128714,1.8400880267129736
13.571428571428571,62.85714285714286,30.0,1500.0,1.881041094298621,0.5543585123115475,2.303669851965387
13.571428571428571,62.85714285714286,30.0,2000.0,1.417584248984596,1.1340904125259046,2.005295571671005
13.571428571428571,62.85714285714286,30.0,2500.0,1.1378986208326214,0.27072186386911684,1.7991640484043114
13.571428571428571,62.85714285714286,30.0,3000.0,0.9507789098322417,0.7553585185857599,1.6467408677621553
13.571428571428571,62.85714285714286,30.0,3500.0,0.816619832763563,0.19881600365987304,1.5278400966814567
13.571428571428571,62.85714285714286,52.5,1500.0,1.8301981496079969,0.7146045414115887,2.2413629287133783
13.571428571428571,62.85714285714286,52.5,2000.0,1.3840756825918379,0.9882840392530137,1.9578767404241524
13.571428571428571,62.85714285714286,52.5,2500.0,1.113727039716945,0.38417507291773345,1.7612164276483488
13.571428571428571,62.85714285714286,52.5,3000.0,0.9322414059138642,0.6587412567596219,1.6148258530600967
13.571428571428571,62.85714285714286,52.5,3500.0,0.8018381787386968,0.2794284535955357,1.4995442390890694
13.571428571428571,62.85714285714286,75.0,1500.0,1.7821102737683039,0.8154298765731613,2.1813883920757497
13.571428571428571,62.85714285714286,75.0,2000.0,1.3521439707511431,0.8952556854036722,1.9120282010667309
13.571428571428571,62.85714285714286,75.0,2500.0,1.090590604285602,0.45674715326281046,1.7244061700517272
13.571428571428571,62.85714285714286,75.0,3000.0,0.914414545473278,0.5970526386606289,1.583794849422344
13.571428571428571,62.85714285714286,75.0,3500.0,0.7875865703538723,0.3307242622903022,1.4724637136806822
13.571428571428571,62.85714285714286,97.5,1500.0,1.7365655903296513,0.8785914398763751,2.1238762326515443
13.571428571428571,62.85714285714286,97.5,2000.0,1.3217989594187385,0.8358581884827065,1.8676772412846756
13.571428571428571,62.85714285714286,97.5,2500.0,1.0684338316450934,0.5032495326906999,1.6886816061185308
13.571428571428571,62.85714285714286,97.5,3000.0,0.8972647619879022,0.557641698616567,1.5536144082171859
13.571428571428571,62.85714285714286,97.5,3500.0,0.77384024888833,0.3632346647587893,1.4468568248721563
13.571428571428571,62.85714285714286,120.0,1500.0,1.6933821570648866,0.9179959824385284,2.069946250314566
13.571428571428571,62.85714285714286,120.0,2000.0,1.2928513515504563,0.7979517824766854,1.8259244563040904
13.571428571428571,62.85714285714286,120.0,2500.0,1.0472017511931049,0.533080155725714,1.653996418010304
13.571428571428571,62.85714285714286,120.0,3000.0,0.8807618694436408,0.5324589737606952,1.5242492028193497
13.571428571428571,62.85714285714286,120.0,3500.0,0.760577363168261,0.38387056475998227,1.421885547270543
13.571428571428571,77.14285714285714,30.0,1500.0,1.5327000476516404,0.4516995065626801,1.8770645185715396
13.571428571428571,77.14285714285714,30.0,2000.0,1.1550686466213917,0.924073656546569,1.6339445976777551
13.571428571428571,77.14285714285714,30.0,2500.0,0.927176662453725,0.22058834763582325,1.4659855152298826
13.571428571428571,77.14285714285714,30.0,3000.0,0.774708823165378,0.6154773851920392,1.3417887967036102
13.571428571428571,77.14285714285714,30.0,3500.0,0.6653940382231035,0.16199759392494195,1.2449066705396044
13.571428571428571,77.14285714285714,52.5,1500.0,1.4912721807430318,0.5822706185754727,1.82629610426275
13.571428571428571,77.14285714285714,52.5,2000.0,1.1277653212369991,0.8052685174256557,1.595306984971489
13.571428571428571,77.14285714285714,52.5,2500.0,0.9074812882912888,0.3130315442671951,1.4350651883466827
13.571428571428571,77.14285714285714,52.5,3000.0,0.7596041892311489,0.5367521946276766,1.315783990862864
13.571428571428571,77.14285714285714,52.5,3500.0,0.653349714136195,0.22768231149725135,1.2218508438089368
13.571428571428571,77.14285714285714,75.0,1500.0,1.45208922038517,0.664422208180169,1.7774285132819512
13.571428571428571,77.14285714285714,75.0,2000.0,1.1017466162191627,0.7294675891169861,1.5579489855497615
13.571428571428571,77.14285714285714,75.0,2500.0,0.8886293213860236,0.3721643221167108,1.4050714903622592
13.571428571428571,77.14285714285714,75.0,3000.0,0.7450786465635243,0.48648741800684925,1.2904993268454992
13.571428571428571,77.14285714285714,75.0,3500.0,0.6417373254513006,0.2694783266903786,1.199785104273117
13.571428571428571,77.14285714285714,97.5,1500.0,1.4149786562764008,0.7158888196816003,1.7305668809173356
13.571428571428571,77.14285714285714,97.5,2000.0,1.0770208721517938,0.6810695440123468,1.5218114405513605
13.571428571428571,77.14285714285714,97.5,2500.0,0.8705755481477788,0.4100551387593524,1.375962533582136
13.571428571428571,77.14285714285714,97.5,3000.0,0.731104791445456,0.4543748167010345,1.2659076801152158
13.571428571428571,77.14285714285714,97.5,3500.0,0.6305366791565761,0.29596892829332366,1.1789200414972825
13.571428571428571,77.14285714285714,120.0,1500.0,1.3797921873760286,0.747996394998708,1.6866242683424493
13.571428571428571,77.14285714285714,120.0,2000.0,1.0534338760774549,0.6501827735733035,1.487790549057209
13.571428571428571,77.14285714285714,120.0,2500.0,0.8532752135422246,0.4343615919977548,1.3477006315038762
13.571428571428571,77.14285714285714,120.0,3000.0,0.717657974756977,0.43385536414500936,1.2419803888766634
13.571428571428571,77.14285714285714,120.0,3500.0,0.6197299309069618,0.3127829782386755,1.1585728810114695
13.571428571428571,91.42857142857143,30.0,1500.0,1.2932155785869524,0.38112143560686135,1.5837733512496595
13.571428571428571,91.42857142857143,30.0,2000.0,0.9745891700845833,0.7796871381972298,1.3786408029903026
13.571428571428571,91.42857142857143,30.0,2500.0,0.7823053161610368,0.18612155399510885,1.236925273739649
13.571428571428571,91.42857142857143,30.0,3000.0,0.6536606385010689,0.5193091070667738,1.1321342482888008
13.571428571428571,91.42857142857143,30.0,3500.0,0.5614263042674797,0.13668493312915755,1.050389940793941
13.571428571428571,91.42857142857143,52.5,1500.0,1.2582605810113636,0.491291020452714,1.5409376577415685
13.571428571428571,91.42857142857143,52.5,2000.0,0.951551948623684,0.6794453471623816,1.346040278371751
13.571428571428571,91.42857142857143,52.5,2500.0,0.7656873344223442,0.2641203675000978,1.2108362120097895
13.571428571428571,91.42857142857143,52.5,3000.0,0.6409161027612231,0.45288471583544604,1.1101927107622367
13.571428571428571,91.42857142857143,52.5,3500.0,0.5512638947765047,0.19210683293828737,1.0309366344857378
13.571428571428571,91.42857142857143,75.0,1500.0,1.2251997510480979,0.560604434814278,1.4997060853554993
13.571428571428571,91.42857142857143,75.0,2000.0,0.9295984385536392,0.6154882725031358,1.3145195225658761
13.571428571428571,91.42857142857143,75.0,2500.0,0.7497809404216339,0.31401362564180335,1.1855289001091134
13.571428571428571,91.42857142857143,75.0,3000.0,0.6286602155955471,0.4104738284959617,1.0888586571051648
13.571428571428571,91.42857142857143,75.0,3500.0,0.5414659692769321,0.22737174640053417,1.0123185615549497
13.571428571428571,91.42857142857143,97.5,1500.0,1.1938876426422496,0.6040307662313502,1.4601666888443727
13.571428571428571,91.42857142857143,97.5,2000.0,0.9087359417919532,0.574652351338293,1.284028695642009
13.571428571428571,91.42857142857143,97.5,2500.0,0.7345479806423034,0.34598399430919763,1.1609681718965585
13.571428571428571,91.42857142857143,97.5,3000.0,0.6168698113397886,0.38337883701260655,1.068109307848811
13.571428571428571,91.42857142857143,97.5,3500.0,0.5320154741628942,0.24975703063048882,0.9947135064861339
13.571428571428571,91.42857142857143,120.0,1500.0,1.1641990847438295,0.6311216705619923,1.4230903924210387
13.571428571428571,91.42857142857143,120.0,2000.0,0.8888343655899772,0.5485915813819375,1.2553234802028217
13.571428571428571,91.42857142857143,120.0,2500.0,0.7199507223711944,0.36649257997489,1.1371222757921784
13.571428571428571,91.42857142857143,120.0,3000.0,0.605524048134543,0.36606538261211274,1.0479205817339057
13.571428571428571,91.42857142857143,120.0,3500.0,0.5228973205304495,0.26391025364843895,0.977545427930755
13.571428571428571,105.71428571428572,30.0,1500.0,1.1184566421294602,0.3296185134893097,1.3697500664683981
13.571428571428571,105.71428571428572,30.0,2000.0,0.8428879305256013,0.6743240043734469,1.1923380338360559
13.571428571428571,105.71428571428572,30.0,2500.0,0.6765883878652523,0.16097010892718808,1.069773205680797
13.571428571428571,105.71428571428572,30.0,3000.0,0.5653281793544533,0.44913225638670334,0.9791430917065223
13.571428571428571,105.71428571428572,30.0,3500.0,0.4855579576915604,0.11821352849896762,0.9084453007820908
13.571428571428571,105.71428571428572,52.5,1500.0,1.088225092595654,0.4249004811199346,1.332703111709056
13.571428571428571,105.71428571428572,52.5,2000.0,0.8229638125428907,0.5876284399732692,1.1641429521707911
13.571428571428571,105.71428571428572,52.5,2500.0,0.6622160709892126,0.22842842701598534,1.0472096622862856
13.571428571428571,105.71428571428572,52.5,3000.0,0.5543058775001722,0.39168416736188727,0.9601666416334717
13.571428571428571,105.71428571428572,52.5,3500.0,0.4767688374530627,0.1661463436436756,0.8916208600558861
13.571428571428571,105.71428571428572,75.0,1500.0,1.0596317640699415,0.48484551803197445,1.2970437635272938
13.571428571428571,105.71428571428572,75.0,2000.0,0.8039767984269371,0.532314176256492,1.1368818044002635
13.571428571428571,105.71428571428572,75.0,2500.0,0.6484591497758008,0.2715793336018604,1.0253221467946736
13.571428571428571,105.71428571428572,75.0,3000.0,0.5437062250334502,0.3550044520552815,0.9417154673929958
13.571428571428571,105.71428571428572,75.0,3500.0,0.468294979380196,0.19664532317751698,0.8755186530589453
13.571428571428571,105.71428571428572,97.5,1500.0,1.0325509600593588,0.5224046173736627,1.2628476189034532
13.571428571428571,105.71428571428572,97.5,2000.0,0.7859334289977868,0.4969965625155032,1.110511551631508
13.571428571428571,105.71428571428572,97.5,2500.0,0.6352846226016524,0.29922937694775725,1.0040803950696162
13.571428571428571,105.71428571428572,97.5,3000.0,0.5335091498678931,0.33157096131263575,0.9237699579327225
13.571428571428571,105.71428571428572,97.5,3500.0,0.460121621187294,0.21600585546816353,0.8602925244950926
13.571428571428571,105.71428571428572,120.0,1500.0,1.0068743895742762,0.5458347027687511,1.2307818769935979
13.571428571428571,105.71428571428572,120.0,2000.0,0.768721212630984,0.47445746954402096,1.0856853424272754
13.571428571428571,105.71428571428572,120.0,2500.0,0.6226598804061555,0.31696654497002197,0.9834569871283134
13.571428571428571,105.71428571428572,120.0,3000.0,0.5236965889694601,0.31659701782812144,0.9063093732322002
13.571428571428571,105.71428571428572,120.0,3500.0,0.45223568532764935,0.22824636597774628,0.8454443177567764
13.571428571428571,120.0,30.0,1500.0,0.9853069766257774,0.29037818589232123,1.206684706187227
13.571428571428571,120.0,30.0,2000.0,0.7425441290237683,0.5940473320206114,1.0503930668103276
13.571428571428571,120.0,30.0,2500.0,0.5960421568529322,0.1418071022312778,0.9424192491114423
13.571428571428571,120.0,30.0,3000.0,0.4980272580429182,0.39566418048249213,0.8625784012940086
13.571428571428571,120.0,30.0,3500.0,0.4277535030068226,0.1041400742960984,0.8002970041574757
13.571428571428571,120.0,52.5,1500.0,0.9586742471165389,0.37431719458401225,1.1740482160747387
13.571428571428571,120.0,52.5,2000.0,0.7249918999332184,0.5176727018878731,1.0255545133686574
13.571428571428571,120.0,52.5,2500.0,0.5833808228334252,0.20123456702319403,0.9225418153734143
13.571428571428571,120.0,52.5,3000.0,0.48831713444591296,0.3450551833997408,0.8458610652684874
13.571428571428571,120.0,52.5,3500.0,0.42001069858147727,0.14636691898953236,0.7854755080575067
13.571428571428571,120.0,75.0,1500.0,0.9334847299958832,0.42706443476119,1.1426343672008648
13.571428571428571,120.0,75.0,2000.0,0.708265075239969,0.4689434359783463,1.0015387793907582
13.571428571428571,120.0,75.0,2500.0,0.57126159574514,0.2392484444421597,0.9032598600631997
13.571428571428571,120.0,75.0,3000.0,0.4789793747392495,0.3127420696992625,0.8296063719530261
13.571428571428571,120.0,75.0,3500.0,0.4125456535249162,0.1732347150772189,0.7712901522552892
13.571428571428571,120.0,97.5,1500.0,0.9096277760012815,0.46021326436108256,1.112509270481527
13.571428571428571,120.0,97.5,2000.0,0.6923696131625301,0.43783024766525525,0.978308008318054
13.571428571428571,120.0,97.5,2500.0,0.5596553991792972,0.2636068129913116,0.8845468513897413
13.571428571428571,120.0,97.5,3000.0,0.46999626465714406,0.2920982952864936,0.81379712235119
13.571428571428571,120.0,97.5,3500.0,0.40534535166200836,0.1902891867700543,0.7578765408215998
13.571428571428571,120.0,120.0,1500.0,0.8870079563648667,0.48085415018276234,1.084261093433561
13.571428571428571,120.0,120.0,2000.0,0.6772064323421338,0.41797433805669176,0.9564372318969344
13.571428571428571,120.0,120.0,2500.0,0.5485335271712147,0.2792324235804926,0.866378670213915
13.571428571428571,120.0,120.0,3000.0,0.46135185884992047,0.27890683528333426,0.7984151210016778
13.571428571428571,120.0,120.0,3500.0,0.39839824845026306,0.20107387352780556,0.7447958565385457
16.42857142857143,20.0,30.0,1500.0,8.663063475982344,2.553076712457112,10.609457884027771
16.42857142857143,20.0,30.0,2000.0,6.52862902077186,5.223009512994967,9.235309462126539
16.42857142857143,20.0,30.0,2500.0,5.240547584496525,1.24679576890097,8.285980009810256
16.42857142857143,20.0,30.0,3000.0,4.378773611345345,3.4787728350879115,7.584002040834216
16.42857142857143,20.0,30.0,3500.0,3.7609088424264026,0.9156514312829569,7.036409508895594
16.42857142857143,20.0,52.5,1500.0,8.428913951039865,3.2910770233795525,10.322501861988682
16.42857142857143,20.0,52.5,2000.0,6.374307618951205,4.551502875190151,9.016924806074659
16.42857142857143,20.0,52.5,2500.0,5.129226546741018,1.7693032126634787,8.111214597602936
16.42857142857143,20.0,52.5,3000.0,4.2933998855433755,3.033806110088906,7.437018261846291
16.42857142857143,20.0,52.5,3500.0,3.6928327859547396,1.2868991086404635,6.906092882900483
16.42857142857143,20.0,75.0,1500.0,8.207451966294027,3.755472012613,10.046280419138386
16.42857142857143,20.0,75.0,2000.0,6.227252828701089,4.1230652637216245,8.805769647843643
16.42857142857143,20.0,75.0,2500.0,5.022673738961909,2.1035316896714598,7.94168947430416
16.42857142857143,20.0,75.0,3000.0,4.211298028644922,2.7497010323671085,7.294109058799043
16.42857142857143,20.0,75.0,3500.0,3.627196898153565,1.5231463138441057,6.781377106991887
16.42857142857143,20.0,97.5,1500.0,7.997699212217277,4.046328286836038,9.781407858655468
16.42857142857143,20.0,97.5,2000.0,6.087503606302479,3.8495140900287557,8.601507452039879
16.42857142857143,20.0,97.5,2500.0,4.92063373523647,2.3176968040420123,7.7771623411493165
16.42857142857143,20.0,97.5,3000.0,4.132314548187806,2.5681952609582743,7.155117707496944
16.42857142857143,20.0,97.5,3500.0,3.5638780362941844,1.6728706524834098,6.663475232922978
16.42857142857143,20.0,120.0,1500.0,7.798818859066912,4.227800723078827,9.533028860377305
16.42857142857143,20.0,120.0,2000.0,5.95418758286152,3.6749390000658226,8.40921861075548
16.42857142857143,20.0,120.0,2500.0,4.822852625766596,2.455182084223708,7.617418883696445
16.42857142857143,20.0,120.0,3000.0,4.056296356667291,2.4522207960371807,7.019934055498009
16.42857142857143,20.0,120.0,3500.0,3.5027362876587262,1.7679089442996976,6.548672187682563
16.42857142857143,34.285714285714285,30.0,1500.0,5.05345345688698,1.489294743876483,6.188850876734952
16.42857142857143,34.285714285714285,30.0,2000.0,3.8083669263645743,3.0467555065659058,5.387263983597384
16.42857142857143,34.285714285714285,30.0,2500.0,3.0569861090508157,0.7272979088732704,4.83348832553645
16.42857142857143,34.285714285714285,30.0,3000.0,2.554284791562914,2.029284309038729,4.424001054369591
16.42857142857143,34.285714285714285,30.0,3500.0,2.1938637194924735,0.5341286216234884,4.104572037591509
16.42857142857143,34.285714285714285,52.5,1500.0,4.916865565101468,1.9197957713692737,6.021460332691546
16.42857142857143,34.285714285714285,52.5,2000.0,3.7183459907783947,2.6550434260768894,5.2598728263225585
16.42857142857143,34.285714285714285,52.5,2500.0,2.9920488090803046,1.0320935569524108,4.731541731412215
16.42857142857143,34.285714285714285,52.5,3000.0,2.50448344820136,1.7697203487320392,4.338260566582808
16.42857142857143,34.285714285714285,52.5,3500.0,2.154152653734704,0.7506909092873665,4.0285541425873
16.42857142857143,34.285714285714285,75.0,1500.0,4.787678843011525,2.190687217718227,5.860332460093355
16.42857142857143,34.285714285714285,75.0,2000.0,3.6325633876435357,2.4051213940186265,5.136699167566475
16.42857142857143,34.285714285714285,75.0,2500.0,2.9298928691922357,1.227060097753679,4.632651714753862
16.42857142857143,34.285714285714285,75.0,3000.0,2.4565908094821443,1.6039924567973505,4.254896525259806
16.42857142857143,34.285714285714285,75.0,3500.0,2.1158651303087916,0.8885033966189957,3.9558029759160345
16.42857142857143,34.285714285714285,97.5,1500.0,4.665322900717206,2.360357059486583,5.705823766831406
16.42857142857143,34.285714285714285,97.5,2000.0,3.5510425944351534,2.245549679361433,5.017546882629023
